topicId;rank;docId;filename
2;263;1457;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_400120160120391.txt
2;264;1410;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_389338554531885.txt
2;265;1400;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_384834408315633.txt
2;266;1398;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_384402405025500.txt
2;267;1391;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_382460011886406.txt
2;268;1387;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_380840338715040.txt
2;269;1386;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_380576278741446.txt
2;270;1336;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_370737019725372.txt
2;271;1331;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_369248036540937.txt
2;272;1321;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_367808650018209.txt
2;273;1317;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_367621070036967.txt
2;274;1303;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_365545416911199.txt
2;275;1218;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_356948517770889.txt
2;276;1171;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_352876644844743.txt
2;277;1169;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_352696628196078.txt
2;278;1138;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_350747808390960.txt
2;279;1135;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_350099301789144.txt
2;280;1133;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_349749861824088.txt
2;281;1127;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_348598185272589.txt
2;282;1068;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_346689382130136.txt
2;283;1056;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_346279655504442.txt
2;284;885;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_345016455630762.txt
2;285;878;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_344843978981343.txt
2;286;852;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_344412312357843.txt
2;287;835;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_343675132431561.txt
2;288;785;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_338299509635790.txt
2;289;690;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_315932011872540.txt
2;290;687;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_315447771920964.txt
2;291;683;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_314292948703113.txt
2;292;675;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_311692898963118.txt
2;293;600;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_296225447176530.txt
2;294;589;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_294875293978212.txt
2;295;484;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_261097250689350.txt
2;296;480;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_261018054030603.txt
2;297;478;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_259992324133176.txt
2;298;473;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_256087697856972.txt
2;299;462;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_251402484992160.txt
2;300;448;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_248189108646831.txt
2;301;443;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_247285862070489.txt
2;302;425;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_242943469171395.txt
2;303;422;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_242277769237965.txt
2;304;399;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_237277189738023.txt
2;305;369;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_233633293435746.txt
2;306;362;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_233404946791914.txt
2;307;356;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_233215790144163.txt
2;308;350;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_231506430315099.txt
2;309;301;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_221096044689471.txt
2;310;279;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_216771955121880.txt
2;311;272;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_215941028538306.txt
2;312;261;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_215045801961162.txt
2;313;260;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_214968178635591.txt
2;314;255;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_214225585376517.txt
2;315;243;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_213017498830659.txt
2;316;232;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_211530668979342.txt
2;317;106;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_197585373707205.txt
2;318;99;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_197262490406160.txt
2;319;54;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_194188294046913.txt
2;320;53;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_194093124056430.txt
2;321;6;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_190995411032868.txt
2;322;5;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_190887361043673.txt
2;323;1;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_190315407767535.txt
2;324;2395;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_558824087583330.txt
2;325;2369;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_553279128137826.txt
2;326;2356;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_551229188342820.txt
2;327;2355;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_551228658342873.txt
2;328;2354;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_551049335027472.txt
2;329;2344;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_549694611829611.txt
2;330;2337;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_549273411871731.txt
2;331;2312;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_547387565393649.txt
2;332;2303;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_546441275488278.txt
2;333;2301;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_546378115494594.txt
2;334;2276;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_544190252380047.txt
2;335;2251;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_542252385907167.txt
2;336;2232;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_540979462701126.txt
2;337;2218;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_540227519442987.txt
2;338;2212;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_540045966127809.txt
2;339;2199;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_538929239572815.txt
2;340;2190;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_538742832924789.txt
2;341;2167;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_535567556575650.txt
2;342;2154;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_534590746673331.txt
2;343;2150;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_534236226708783.txt
2;344;2081;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_528984257233980.txt
2;345;2080;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_528445960621143.txt
2;346;2051;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_527888400676899.txt
2;347;2018;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_527808464018226.txt
2;348;1991;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_527169537415452.txt
2;349;1956;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_524005844398488.txt
2;350;1947;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_520865651379174.txt
2;351;1938;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_518032418329164.txt
2;352;1895;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_501879229944483.txt
2;353;1816;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_485802124885527.txt
2;354;1814;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_484712254994514.txt
2;355;1805;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_482719645193775.txt
2;356;1793;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_481707931961613.txt
2;357;1785;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_478798702252536.txt
2;358;1770;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_471882449610828.txt
2;359;1768;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_471239103008496.txt
2;360;1764;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_469848066480933.txt
2;361;1751;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_465947440204329.txt
2;362;1735;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_457917311007342.txt
2;363;1723;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_454884384643968.txt
2;364;1702;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_450123281786745.txt
2;365;1682;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_443434102455663.txt
2;366;1662;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_437879476344459.txt
2;367;1652;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_436073076525099.txt
2;368;1649;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_435971716535235.txt
2;369;1644;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_435732996559107.txt
2;370;1614;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_419450761520664.txt
2;371;1592;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_416156108516796.txt
2;372;1572;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_411215659010841.txt
2;373;1556;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_407120659420341.txt
2;374;1541;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_406106256188448.txt
2;375;1523;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_403773059755101.txt
2;376;1522;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_403771779755229.txt
2;377;1507;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_403347559797651.txt
2;378;1438;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_396292710503136.txt
2;379;1415;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_390041691128238.txt
2;380;1411;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_389444657854608.txt
2;381;1405;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_387286354737105.txt
2;382;1394;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_382824885183252.txt
2;383;1353;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_372859762846431.txt
2;384;1340;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_370940123038395.txt
2;385;1334;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_369676096498131.txt
2;386;1329;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_368730563259351.txt
2;387;1315;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_367097846755956.txt
2;388;1288;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_362602030538871.txt
2;389;1277;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_361322760666798.txt
2;390;1241;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_359000057565735.txt
2;391;1210;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_355777554554652.txt
2;392;1202;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_355150724617335.txt
2;393;1181;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_353475018118239.txt
2;394;1173;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_352921564840251.txt
2;395;1154;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_351799078285833.txt
2;396;1130;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_349508091848265.txt
2;397;1123;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_348470265285381.txt
2;398;1110;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_348134408652300.txt
2;399;1072;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_346819788783762.txt
2;400;1062;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_346392192159855.txt
2;401;1034;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_346128905519517.txt
2;402;1019;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_345964635535944.txt
2;403;1009;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_345929675539440.txt
2;404;997;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_345802942218780.txt
2;405;992;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_345797578885983.txt
2;406;955;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_345693785563029.txt
2;407;906;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_345443868921354.txt
2;408;856;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_344434655688942.txt
2;409;848;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_344370775695330.txt
2;410;817;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_342249015907506.txt
2;411;760;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_332646306867777.txt
2;412;711;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_319818978150510.txt
2;413;684;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_315275461938195.txt
2;414;677;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_312917202174021.txt
2;415;650;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_308450479287360.txt
2;416;597;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_295926633873078.txt
2;417;594;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_295875160544892.txt
2;418;527;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_273329292799479.txt
2;419;520;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_271843869614688.txt
2;420;494;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_267579976707744.txt
2;421;455;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_249616231837452.txt
2;422;449;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_248520768613665.txt
2;423;410;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_240033192795756.txt
2;424;390;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_235469539918788.txt
2;425;383;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_234481956684213.txt
2;426;331;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_226757784123297.txt
2;427;323;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_225041670961575.txt
2;428;322;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_224589597673449.txt
2;429;313;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_223226587809750.txt
2;430;240;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_212634952202247.txt
2;431;239;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_212226535576422.txt
2;432;226;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_210741752391567.txt
2;433;201;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_208635615935514.txt
2;434;121;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_198455723620170.txt
2;435;95;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_196860220446387.txt
2;436;86;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_195989837200092.txt
2;437;37;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_192920767506999.txt
2;438;2385;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_556413484491057.txt
2;439;2363;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_552666174865788.txt
2;440;2361;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_552277901571282.txt
2;441;2316;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_547462888719450.txt
2;442;2302;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_546424538823285.txt
2;443;2300;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_546321578833581.txt
2;444;2287;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_545489712250101.txt
2;445;2252;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_542428449222894.txt
2;446;2246;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_541853555947050.txt
2;447;2240;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_541254686006937.txt
2;448;2208;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_539079429557796.txt
2;449;2197;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_538913919574347.txt
2;450;2177;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_536110796521326.txt
2;451;2175;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_536051779860561.txt
2;452;2174;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_536024699863269.txt
2;453;2171;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_535731349892604.txt
2;454;2164;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_535207026611703.txt
2;455;2163;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_535199903279082.txt
2;456;2153;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_534336836698722.txt
2;457;2146;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_534008446731561.txt
2;458;2144;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_533564340109305.txt
2;459;2127;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_530714737060932.txt
2;460;2122;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_530441657088240.txt
2;461;2072;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_527931164005956.txt
2;462;2053;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_527889800676759.txt
2;463;1974;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_525115904287482.txt
2;464;1967;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_524927910972948.txt
2;465;1962;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_524765727655833.txt
2;466;1946;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_520826548049751.txt
2;467;1939;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_518106251655114.txt
2;468;1932;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_516109948521411.txt
2;469;1924;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_512775665521506.txt
2;470;1922;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_510275302438209.txt
2;471;1899;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_502754233190316.txt
2;472;1886;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_499750313490708.txt
2;473;1883;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_499271950205211.txt
2;474;1870;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_496383263827413.txt
2;475;1799;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_482156341916772.txt
2;476;1792;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_481647035301036.txt
2;477;1769;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_471364989662574.txt
2;478;1762;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_469400593192347.txt
2;479;1760;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_468800453252361.txt
2;480;1759;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_468443349954738.txt
2;481;1744;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_462549750544098.txt
2;482;1716;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_453144018151338.txt
2;483;1709;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_452102168255523.txt
2;484;1708;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_451534518312288.txt
2;485;1697;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_448910111908062.txt
2;486;1690;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_445960128869727.txt
2;487;1680;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_442534709212269.txt
2;488;1654;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_436100316522375.txt
2;489;1650;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_436061129859627.txt
2;490;1645;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_435865489879191.txt
2;491;1640;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_422679101197830.txt
2;492;1598;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_417866561679084.txt
2;493;1575;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_411345672331173.txt
2;494;1564;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_408704405928633.txt
2;495;1537;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_405519849580422.txt
2;496;1536;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_404930796305994.txt
2;497;1533;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_404838149648592.txt
2;498;1526;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_403865456412528.txt
2;499;1513;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_403660343099706.txt
3;0;17;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_191916304274112.txt
3;1;240;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_212634952202247.txt
3;2;1296;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_364029543729453.txt
3;3;1298;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_364569403675467.txt
3;4;170;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_203960693069673.txt
3;5;230;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_211342962331446.txt
3;6;444;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_247338005398608.txt
3;7;245;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_213202968812112.txt
3;8;383;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_234481956684213.txt
3;9;1696;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_447864278679312.txt
3;10;273;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_216117475187328.txt
3;11;98;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_197254450406964.txt
3;12;1159;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_352081824924225.txt
3;13;388;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_234987423300333.txt
3;14;1883;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_499271950205211.txt
3;15;478;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_259992324133176.txt
3;16;448;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_248189108646831.txt
3;17;515;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_271181663014242.txt
3;18;2199;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_538929239572815.txt
3;19;422;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_242277769237965.txt
3;20;189;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_207130629419346.txt
3;21;127;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_198642933601449.txt
3;22;1460;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_400282286770845.txt
3;23;1342;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_371396776326063.txt
3;24;543;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_277981872334221.txt
3;25;1759;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_468443349954738.txt
3;26;1675;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_441289439336796.txt
3;27;6;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_190995411032868.txt
3;28;462;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_251402484992160.txt
3;29;459;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_251270888338653.txt
3;30;1729;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_456933621105711.txt
3;31;2129;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_530892113709861.txt
3;32;635;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_306608509471557.txt
3;33;226;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_210741752391567.txt
3;34;1715;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_453138151485258.txt
3;35;302;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_221189811346761.txt
3;36;167;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_203373889795020.txt
3;37;255;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_214225585376517.txt
3;38;1345;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_371810602951347.txt
3;39;505;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_269046979894377.txt
3;40;1673;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_440926736039733.txt
3;41;106;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_197585373707205.txt
3;42;1660;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_437088969756843.txt
3;43;1138;file:/C:/Users/wind/workspace/nlp/Data/Sguet/188355961296813_350747808390960.txt
